1* Populacao:
Posicao: [679, 0.1711, 10, 0.9597, 0.6748, 1, 2, 2, 1] | Acuracia: 92.0% | Precisao: 84.7% | Recall: 83.1% | Media: 86.4%
Posicao: [750, 0.284, 7, 1.0, 0.8, 1, 2, 2, 4] | Acuracia: 88.3% | Precisao: 76.9% | Recall: 77.2% | Media: 80.5%
Posicao: [699, 0.264, 12, 0.9081, 0.9, 2, 0, 2, 6] | Acuracia: 92.5% | Precisao: 85.4% | Recall: 84.6% | Media: 87.4%
Posicao: [786, 0.2984, 7, 1.0, 0.5189, 2, 0, 2, 5] | Acuracia: 85.4% | Precisao: 71.3% | Recall: 72.3% | Media: 75.8%
Posicao: [808, 0.126, 12, 0.839, 0.6781, 0, 0, 2, 3] | Acuracia: 96.2% | Precisao: 93.5% | Recall: 91.2% | Media: 93.6%
Posicao: [804, 0.126, 10, 0.8546, 0.7772, 1, 1, 1, 2] | Acuracia: 93.0% | Precisao: 86.8% | Recall: 84.8% | Media: 88.1%
Posicao: [655, 0.3, 12, 0.966, 0.6847, 0, 0, 1, 8] | Acuracia: 96.4% | Precisao: 93.6% | Recall: 91.8% | Media: 93.9%
Posicao: [500, 0.2472, 12, 1.0, 0.6242, 0, 0, 2, 5] | Acuracia: 96.1% | Precisao: 93.1% | Recall: 91.0% | Media: 93.3%
Posicao: [702, 0.146, 7, 0.9656, 0.666, 0, 0, 2, 5] | Acuracia: 88.0% | Precisao: 76.2% | Recall: 76.0% | Media: 79.7%
Posicao: [852, 0.1546, 10, 1.0, 0.8, 0, 1, 3, 2] | Acuracia: 95.5% | Precisao: 92.0% | Recall: 89.9% | Media: 92.4%
Posicao: [570, 0.2145, 12, 1.0, 0.6427, 0, 2, 2, 5] | Acuracia: 95.8% | Precisao: 92.6% | Recall: 90.4% | Media: 92.9%
Posicao: [930, 0.2633, 10, 1.0, 0.6393, 0, 0, 2, 6] | Acuracia: 96.0% | Precisao: 92.9% | Recall: 91.1% | Media: 93.3%
Posicao: [565, 0.126, 12, 0.8204, 0.7315, 0, 0, 2, 6] | Acuracia: 94.8% | Precisao: 90.6% | Recall: 88.2% | Media: 91.1%
Posicao: [920, 0.2834, 12, 0.8925, 0.6434, 0, 0, 2, 6] | Acuracia: 96.5% | Precisao: 93.9% | Recall: 92.0% | Media: 94.1%
Posicao: [696, 0.2562, 10, 1.0, 0.8, 3, 0, 1, 5] | Acuracia: 88.0% | Precisao: 76.3% | Recall: 77.1% | Media: 80.1%
Posicao: [651, 0.2563, 7, 1.0, 0.8, 2, 0, 2, 5] | Acuracia: 86.0% | Precisao: 72.4% | Recall: 73.5% | Media: 76.8%
Posicao: [802, 0.2823, 12, 0.8405, 0.7588, 0, 0, 2, 7] | Acuracia: 96.4% | Precisao: 93.8% | Recall: 91.9% | Media: 94.0%
Posicao: [780, 0.2756, 12, 0.8156, 0.6994, 2, 1, 1, 3] | Acuracia: 93.3% | Precisao: 87.2% | Recall: 86.0% | Media: 88.7%
Posicao: [795, 0.2325, 12, 0.8149, 0.637, 0, 0, 2, 3] | Acuracia: 96.4% | Precisao: 93.8% | Recall: 91.7% | Media: 93.9%
Posicao: [813, 0.3, 9, 1.0, 0.6379, 0, 1, 2, 3] | Acuracia: 95.4% | Precisao: 91.6% | Recall: 89.8% | Media: 92.2%
Posicao: [743, 0.2811, 12, 1.0, 0.7, 2, 0, 2, 6] | Acuracia: 90.2% | Precisao: 80.6% | Recall: 80.4% | Media: 83.5%
Posicao: [715, 0.2944, 12, 1.0, 0.7772, 3, 0, 1, 5] | Acuracia: 89.7% | Precisao: 79.5% | Recall: 79.7% | Media: 82.7%
Posicao: [648, 0.1955, 12, 1.0, 0.6478, 1, 2, 1, 4] | Acuracia: 91.7% | Precisao: 83.9% | Recall: 82.5% | Media: 85.9%

Melhor Posicao: [730, 0.2662, 12, 1.0, 0.6686, 0, 0, 2, 4] | Acuracia: 96.8% | Precisao: 94.4% | Recall: 92.5% | Media: 94.5%

5* Interacao:
Posicao: [761, 0.184, 9, 1.0, 0.5794, 0, 0, 2, 5] | Acuracia: 93.6% | Precisao: 88.0% | Recall: 86.1% | Media: 89.1%
Posicao: [684, 0.2818, 12, 1.0, 0.7053, 1, 1, 2, 5] | Acuracia: 91.7% | Precisao: 83.8% | Recall: 83.2% | Media: 86.1%
Posicao: [612, 0.1746, 10, 1.0, 0.6233, 1, 2, 2, 3] | Acuracia: 89.9% | Precisao: 80.2% | Recall: 79.6% | Media: 83.0%
Posicao: [640, 0.1965, 12, 0.766, 0.8, 0, 1, 3, 6] | Acuracia: 96.1% | Precisao: 93.2% | Recall: 91.0% | Media: 93.4%
Posicao: [548, 0.2924, 12, 1.0, 0.6779, 1, 1, 2, 8] | Acuracia: 92.0% | Precisao: 84.6% | Recall: 83.4% | Media: 86.5%
Posicao: [711, 0.2985, 12, 1.0, 0.6696, 0, 1, 2, 6] | Acuracia: 96.6% | Precisao: 94.0% | Recall: 92.2% | Media: 94.2%
Posicao: [678, 0.22, 8, 1.0, 0.5, 0, 2, 3, 5] | Acuracia: 91.0% | Precisao: 82.5% | Recall: 81.3% | Media: 84.7%
Posicao: [757, 0.2345, 12, 1.0, 0.7732, 0, 2, 3, 4] | Acuracia: 96.5% | Precisao: 93.9% | Recall: 91.9% | Media: 94.1%
Posicao: [779, 0.2691, 12, 1.0, 0.6207, 0, 0, 2, 3] | Acuracia: 96.6% | Precisao: 94.1% | Recall: 92.2% | Media: 94.3%
Posicao: [672, 0.1447, 12, 0.98, 0.5826, 0, 1, 2, 3] | Acuracia: 95.6% | Precisao: 92.2% | Recall: 89.8% | Media: 92.5%
Posicao: [891, 0.2563, 8, 1.0, 0.7, 0, 1, 2, 6] | Acuracia: 94.3% | Precisao: 89.2% | Recall: 87.7% | Media: 90.3%
Posicao: [879, 0.3, 12, 1.0, 0.8, 1, 0, 2, 4] | Acuracia: 92.4% | Precisao: 85.4% | Recall: 84.3% | Media: 87.2%
Posicao: [606, 0.3, 8, 1.0, 0.6189, 1, 0, 2, 4] | Acuracia: 88.7% | Precisao: 77.7% | Recall: 77.5% | Media: 81.0%
Posicao: [882, 0.184, 12, 0.939, 0.7201, 0, 0, 2, 2] | Acuracia: 96.8% | Precisao: 94.5% | Recall: 92.4% | Media: 94.5%
Posicao: [759, 0.184, 12, 0.9546, 0.7322, 0, 1, 2, 2] | Acuracia: 96.5% | Precisao: 94.0% | Recall: 91.8% | Media: 94.0%
Posicao: [835, 0.242, 12, 1.0, 0.6362, 0, 0, 2, 6] | Acuracia: 96.5% | Precisao: 93.8% | Recall: 91.9% | Media: 94.0%
Posicao: [680, 0.2458, 12, 1.0, 0.679, 0, 0, 3, 3] | Acuracia: 96.6% | Precisao: 94.0% | Recall: 92.1% | Media: 94.2%
Posicao: [882, 0.204, 8, 1.0, 0.6308, 0, 0, 2, 3] | Acuracia: 93.1% | Precisao: 86.8% | Recall: 85.1% | Media: 88.2%
Posicao: [1000, 0.2126, 12, 0.9911, 0.7, 0, 0, 2, 2] | Acuracia: 96.8% | Precisao: 94.7% | Recall: 92.6% | Media: 94.7%
Posicao: [750, 0.2187, 12, 0.9269, 0.7072, 0, 1, 3, 3] | Acuracia: 96.5% | Precisao: 93.9% | Recall: 91.9% | Media: 94.1%
